0,1,0,0.834120026972,0.162068965517,0.421052631579,0.353333333333,0.543209876543,0.510309278351,0.112204724409,0.424242424242,0.117318435754,0.15,0.614035087719,0.455,0.309523809524
0,0,1,0.918408631153,0.853448275862,0.727554179567,0.666666666667,0.567901234568,0.515463917526,0.157480314961,0.712121212121,0.284916201117,0.338461538462,0.53216374269,0.5125,0.327380952381
0,1,0,0.828725556305,0.546551724138,0.684210526316,0.6,0.543209876543,0.734536082474,0.588582677165,0.681818181818,0.784916201117,0.176923076923,0.830409356725,0.7075,0.241666666667
1,0,0,0.879973027647,0.353448275862,0.996904024768,0.833333333333,0.765432098765,0.677835051546,0.527559055118,0.712121212121,0.536312849162,0.275384615385,0.66081871345,0.8,0.494047619048
0,1,0,0.832097100472,0.422413793103,0.761609907121,0.7,0.604938271605,0.659793814433,0.415354330709,0.515151515152,0.365921787709,0.215384615385,0.46783625731,0.845,0.260714285714
0,1,0,0.784895482131,0.355172413793,0.761609907121,0.72,0.518518518519,0.502577319588,0.332677165354,0.727272727273,0.377094972067,0.215384615385,0.584795321637,0.6875,0.404761904762
0,1,0,0.806473364801,0.187931034483,0.712074303406,0.7,0.623456790123,0.871134020619,0.42125984252,0.19696969697,0.460893854749,0.246923076923,0.578947368421,0.7825,0.527380952381
1,0,0,0.866486850978,0.275862068966,0.780185758514,0.593333333333,0.586419753086,0.639175257732,0.466535433071,0.393939393939,0.40782122905,0.302307692308,0.637426900585,0.9075,0.604166666667
0,1,0,0.83749157114,0.277586206897,0.678018575851,0.75,0.666666666667,0.515463917526,0.411417322835,0.515151515152,0.449720670391,0.158461538462,0.619883040936,0.74,0.205357142857
1,0,0,0.896156439649,0.339655172414,0.829721362229,0.56,0.62962962963,0.773195876289,0.635826771654,0.469696969697,0.463687150838,0.461538461538,0.625730994152,0.71,0.755952380952
1,0,0,0.879973027647,0.284482758621,0.789473684211,0.6,0.604938271605,0.631443298969,0.478346456693,0.439393939394,0.402234636872,0.326923076923,0.654970760234,0.6275,0.657738095238
1,0,0,0.950775455158,0.348275862069,0.743034055728,0.626666666667,0.635802469136,0.708762886598,0.574803149606,0.484848484848,0.664804469274,0.476923076923,0.625730994152,0.6875,0.630952380952
0,0,1,0.887390424815,0.615517241379,0.665634674923,0.7,0.62962962963,0.386597938144,0.108267716535,0.651515151515,0.36312849162,0.307692307692,0.350877192982,0.42,0.494047619048
1,0,0,0.935266351989,0.327586206897,0.866873065015,0.646666666667,0.66049382716,0.760309278351,0.584645669291,0.560606060606,0.491620111732,0.346153846154,0.730994152047,0.85,0.544642857143
0,1,0,0.814565070802,0.358620689655,0.526315789474,0.583333333333,0.598765432099,0.574742268041,0.427165354331,0.393939393939,0.391061452514,0.253846153846,0.74269005848,0.74,0.422619047619
0,1,0,0.779501011463,0.353448275862,1.0,0.95,0.734567901235,0.819587628866,1.0,0.712121212121,0.522346368715,0.461538461538,0.543859649123,0.9225,0.276785714286
0,0,1,0.826028320971,0.813793103448,0.786377708978,0.7,0.549382716049,0.355670103093,0.0925196850394,0.80303030303,0.223463687151,0.296153846154,0.438596491228,0.3175,0.428571428571
0,0,1,0.826028320971,0.668965517241,0.681114551084,0.616666666667,0.691358024691,0.355670103093,0.153543307087,0.439393939394,0.31843575419,0.631538461538,0.380116959064,0.5,0.508928571429
0,1,0,0.7983816588,0.153448275862,0.798761609907,0.6,0.58024691358,0.567010309278,0.435039370079,0.333333333333,0.656424581006,0.234615384615,0.461988304094,0.77,0.309523809524
0,1,0,0.783546864464,0.343103448276,0.705882352941,0.6,0.604938271605,0.778350515464,0.444881889764,0.257575757576,0.377094972067,0.25,0.678362573099,0.74,0.205357142857
0,1,0,0.814565070802,0.229310344828,0.712074303406,0.786666666667,0.432098765432,0.567010309278,0.312992125984,0.636363636364,0.385474860335,0.133846153846,0.625730994152,0.8025,0.372023809524
0,1,0,0.772757923129,0.644827586207,0.56346749226,0.65,0.66049382716,0.819587628866,0.507874015748,0.363636363636,1.0,0.223076923077,0.438596491228,0.7025,0.334523809524
0,1,0,0.828725556305,0.243103448276,0.613003095975,0.533333333333,0.524691358025,0.657216494845,0.492125984252,0.439393939394,0.494413407821,0.223076923077,0.719298245614,0.685,0.254761904762
1,0,0,0.925826028321,0.258620689655,0.835913312693,0.75,0.623456790123,0.773195876289,0.639763779528,0.439393939394,0.664804469274,0.438461538462,0.695906432749,0.6775,0.764880952381
0,0,1,0.908968307485,0.287931034483,0.8173374613,0.75,0.549382716049,0.670103092784,0.216535433071,0.787878787879,0.639664804469,0.903846153846,0.333333333333,0.445,0.369047619048
0,0,1,0.89817936615,0.558620689655,0.736842105263,0.716666666667,0.567901234568,0.497422680412,0.149606299213,0.681818181818,0.349162011173,0.647692307692,0.321637426901,0.405,0.386904761905
0,1,0,0.824005394471,0.222413793103,0.600619195046,0.633333333333,0.567901234568,0.60824742268,0.40157480315,0.590909090909,0.581005586592,0.207692307692,0.502923976608,0.755,0.185714285714
1,0,0,0.950775455158,0.372413793103,0.712074303406,0.6,0.648148148148,0.760309278351,0.653543307087,0.333333333333,0.664804469274,0.442307692308,0.730994152047,0.7925,0.89880952381
0,0,1,0.849629130142,0.424137931034,0.681114551084,0.616666666667,0.58024691358,0.417525773196,0.129921259843,0.954545454545,0.262569832402,0.546153846154,0.426900584795,0.395,0.41369047619
0,1,0,0.854349291976,0.168965517241,0.693498452012,0.6,0.611111111111,0.567010309278,0.38188976378,0.454545454545,0.40782122905,0.201538461538,0.719298245614,0.79,0.267857142857
1,0,0,0.928523263655,0.327586206897,0.829721362229,0.57,0.70987654321,0.773195876289,0.549212598425,0.590909090909,0.469273743017,0.484615384615,0.66081871345,0.7325,0.818452380952
0,1,0,0.785569790964,0.287931034483,0.811145510836,0.866666666667,0.543209876543,0.494845360825,0.316929133858,0.606060606061,0.374301675978,0.2,0.795321637427,0.8025,0.334523809524
0,0,1,0.892110586649,0.568965517241,0.705882352941,0.616666666667,0.604938271605,0.463917525773,0.163385826772,0.924242424242,0.522346368715,0.809230769231,0.327485380117,0.3775,0.401785714286
